,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Category,Outlet_Age
8154,12.91,Regular,0.048924811,Fruits and Vegetables,147.4102,Medium,Tier 3,Supermarket Type3,8.073659918515688,FD,28
8155,8.18,Regular,0.082386011,Frozen Foods,56.6588,Small,Tier 2,Supermarket Type1,6.533942314527302,FD,9
8156,15.2,Low Fat,0.050279604,Soft Drinks,94.1752,Small,Tier 2,Supermarket Type1,7.654563787922667,DR,11
8157,12.91,Low Fat,0.080203852,Baking Goods,77.996,Medium,Tier 3,Supermarket Type3,7.907454371437515,FD,28
8158,8.76,Low Fat,0.050335829,Health and Hygiene,126.2336,Small,Tier 2,Supermarket Type1,7.249335590006369,NC,6
8159,18.1,Low Fat,0.178694026,Dairy,158.9288,Medium,Tier 3,Supermarket Type2,7.360287162315832,FD,4
8160,12.91,Low Fat,0.027580163,Health and Hygiene,62.2168,Medium,Tier 3,Supermarket Type3,7.416280338478307,NC,28
8161,5.305,Regular,0.04710181,Meat,181.8608,Medium,Tier 1,Supermarket Type1,8.432728387337443,FD,14
8162,12.85,Low Fat,0.121914662,Snack Foods,43.5428,Medium,Tier 1,Supermarket Type1,6.423570287881946,FD,14
8163,12.91,Regular,0.047704151,Fruits and Vegetables,187.2556,Medium,Tier 3,Supermarket Type3,8.413416842525598,FD,28
8164,12.91,Regular,0.01268995,Snack Foods,56.4588,Medium,Tier 3,Supermarket Type3,6.881821486446517,FD,28
8165,12.91,Low Fat,0.06981517,Dairy,214.385,Medium,Tier 3,Supermarket Type3,8.37302254497132,FD,28
8166,15.0,Low Fat,0.058513255,Snack Foods,46.9744,Small,Tier 2,Supermarket Type1,6.522263371856928,FD,11
8167,9.3,Low Fat,0.042357203,Hard Drinks,123.2388,Medium,Tier 1,Supermarket Type1,7.527569110367422,DR,14
8168,19.25,Low Fat,0.101932076,Dairy,54.5956,Medium,Tier 1,Supermarket Type1,6.640318088958493,FD,14
8169,19.35,Regular,0.062476391,Baking Goods,164.5184,High,Tier 3,Supermarket Type1,7.409853328023894,FD,26
8170,11.35,Regular,0.023454399,Dairy,181.9608,Small,Tier 2,Supermarket Type1,7.411463957264842,FD,6
8171,18.7,Low Fat,0.037681448,Fruits and Vegetables,111.0886,Medium,Tier 1,Supermarket Type1,5.408861822339878,FD,14
8172,6.055,Low Fat,0.025408702,Fruits and Vegetables,160.892,Small,Tier 1,Supermarket Type1,7.782340292633914,FD,16
8173,8.395,Low Fat,0.039572298,Snack Foods,100.9042,Small,Tier 2,Supermarket Type1,7.430986474454915,FD,11
8174,12.91,Regular,0.093202196,Snack Foods,125.5704,Medium,Tier 3,Supermarket Type3,6.9101156910165,FD,28
8175,12.91,Regular,0.016979326,Baking Goods,177.037,Medium,Tier 3,Supermarket Type3,8.11770110921906,FD,28
8176,9.195,Regular,0.122304725,Fruits and Vegetables,99.2016,Small,Tier 1,Supermarket Type1,6.6977905048418025,FD,16
8177,21.1,Low Fat,0.010600287,Household,233.9958,Small,Tier 2,Supermarket Type1,7.533996551687948,NC,9
8178,20.35,Low Fat,0.084273286,Meat,181.7292,Small,Tier 2,Supermarket Type1,8.297653737533263,FD,6
8179,11.0,Low Fat,0.055162827,Health and Hygiene,100.3358,Medium,Tier 3,Supermarket Type2,6.808843039543352,NC,4
8180,10.1,Low Fat,0.054741627,Health and Hygiene,200.2084,Small,Tier 2,Supermarket Type1,8.063231212124048,NC,11
8181,12.91,Regular,0.051366901,Baking Goods,77.0644,Medium,Tier 3,Supermarket Type3,8.077801138206533,FD,28
8182,8.93,Low Fat,0.028533032,Dairy,151.434,Medium,Tier 3,Supermarket Type2,7.1115708423410915,DR,4
8183,9.0,Low Fat,0.032072321,Household,102.2016,Medium,Tier 1,Supermarket Type1,7.256877452421518,NC,14
8184,20.25,Regular,0.022507877,Dairy,248.1092,Small,Tier 2,Supermarket Type1,8.462140164399107,FD,9
8185,5.765,Low Fat,0.072410764,Frozen Foods,122.5098,Medium,Tier 1,Supermarket Type1,6.9898772388963675,FD,14
8186,19.2,Regular,0.005611367,Starchy Foods,226.2062,Medium,Tier 3,Supermarket Type2,7.36577703644213,FD,4
8187,9.195,Regular,0.051697108,Baking Goods,79.2644,Medium,Tier 1,Supermarket Type1,6.762970402769638,FD,14
8188,8.655,Regular,0.08819473,Snack Foods,119.6756,Small,Tier 1,Supermarket Type1,7.7933855460072765,FD,16
8189,11.5,Regular,0.020611526,Dairy,84.954,Small,Tier 2,Supermarket Type1,6.764508270813796,FD,11
8190,12.91,Low Fat,0.072928316,Soft Drinks,94.412,Medium,Tier 3,Supermarket Type3,7.1746998072391,DR,28
8191,17.6,Regular,0.0160526,Breads,43.9402,Medium,Tier 1,Supermarket Type1,7.160322167052177,FD,14
8192,19.35,Regular,0.018600249,Snack Foods,110.2544,Small,Tier 2,Supermarket Type1,7.975638358082517,FD,11
8193,17.85,Low Fat,0.04453262,Snack Foods,127.202,Medium,Tier 1,Supermarket Type1,7.885156914418591,FD,14
8194,12.89,Regular,0.299097859,Dairy,157.863,Medium,Tier 1,Grocery Store,6.153560011957257,FD,28
8195,19.35,Regular,0.039895009,Soft Drinks,162.4868,High,Tier 3,Supermarket Type1,8.394628552092161,DR,26
8196,13.0,Regular,0.083683243,Canned,198.5426,Small,Tier 2,Supermarket Type1,7.079568145736109,FD,11
8197,13.65,Regular,0.012749289,Snack Foods,58.8588,Small,Tier 2,Supermarket Type1,6.881821486446517,FD,9
8198,12.91,Regular,0.063554289,Breads,263.6594,Medium,Tier 3,Supermarket Type3,8.13228695399189,FD,28
8199,17.0,Regular,0.016030344,Snack Foods,228.0352,Medium,Tier 3,Supermarket Type2,7.919146132236254,FD,4
8200,15.25,Low Fat,0.090324849,Frozen Foods,214.4192,Small,Tier 2,Supermarket Type1,8.509673307831847,FD,6
8201,12.91,Regular,0.03670437,Meat,228.1352,Medium,Tier 3,Supermarket Type3,9.147554255813038,FD,28
8202,15.5,Regular,0.026342897,Fruits and Vegetables,104.1332,Medium,Tier 1,Supermarket Type1,7.115905713142174,FD,14
8203,7.145,Low Fat,0.017783501,Frozen Foods,159.4578,Small,Tier 2,Supermarket Type1,8.074074813074052,FD,9
8204,7.235,Low Fat,0.167316771,Snack Foods,197.5452,Medium,Tier 3,Grocery Store,5.281909490557729,FD,15
8205,10.5,Low Fat,0.071660976,Frozen Foods,119.7098,Small,Tier 2,Supermarket Type1,7.787878168945839,FD,6
8206,12.89,Low Fat,0.039576776,Fruits and Vegetables,179.9318,Medium,Tier 1,Grocery Store,5.891267345240369,FD,28
8207,16.25,Regular,0.049074897,Fruits and Vegetables,154.2682,Small,Tier 2,Supermarket Type1,8.118296583400475,FD,11
8208,10.0,Low Fat,0.038904624,Fruits and Vegetables,245.4144,Small,Tier 2,Supermarket Type1,8.797305001603197,FD,6
8209,19.75,Low Fat,0.01438222,Household,102.2332,Small,Tier 2,Supermarket Type1,8.031709075353696,NC,6
8210,8.42,Regular,0.030968306,Canned,227.8352,Medium,Tier 3,Supermarket Type2,8.142216938353288,FD,4
8211,13.1,Low Fat,0.053930934,Dairy,117.8782,Small,Tier 2,Supermarket Type1,7.916478818629647,FD,9
8212,9.6,Low Fat,0.053930934,Household,164.2184,Small,Tier 2,Supermarket Type1,7.59207400315236,NC,11
8213,9.395,Low Fat,0.099681254,Snack Foods,106.428,Small,Tier 2,Supermarket Type1,7.559300994647043,FD,6
8214,10.895,Low Fat,0.021037197,Health and Hygiene,255.9672,Medium,Tier 3,Supermarket Type2,8.488521416449652,NC,4
8215,12.89,Regular,0.279886948,Frozen Foods,193.1478,Medium,Tier 1,Grocery Store,5.962281844132241,FD,28
8216,18.85,Low Fat,0.016107549,Health and Hygiene,129.7626,Small,Tier 1,Supermarket Type1,8.012263419573868,NC,16
8217,9.195,Low Fat,0.108330902,Snack Foods,183.6634,Medium,Tier 3,Supermarket Type2,7.911122752376281,FD,4
8218,19.1,Regular,0.025924623,Fruits and Vegetables,148.0418,Small,Tier 2,Supermarket Type1,8.249754642515649,FD,11
8219,5.03,Low Fat,0.008664064,Household,119.3756,Small,Tier 2,Supermarket Type1,6.408327782390734,NC,11
8220,17.6,Regular,0.047330801,Snack Foods,120.8782,Medium,Tier 1,Supermarket Type1,7.8720436324754015,FD,14
8221,21.25,Low Fat,0.024756031,Household,146.7102,Medium,Tier 3,Supermarket Type2,7.380824330017951,NC,4
8222,13.85,Regular,0.056406129,Breakfast,231.43,Medium,Tier 1,Supermarket Type1,8.01644660309191,FD,14
8223,6.98,Low Fat,0.0413383,Canned,83.3934,Small,Tier 2,Supermarket Type1,6.199210968655446,FD,6
8224,7.725,Low Fat,0.047879864,Canned,250.2092,Small,Tier 2,Supermarket Type1,8.290329529061554,FD,11
8225,14.7,Low Fat,0.021005399,Hard Drinks,144.5128,Medium,Tier 3,Supermarket Type2,7.859270441807881,DR,4
8226,17.6,Regular,0.041615224,Snack Foods,37.219,Small,Tier 2,Supermarket Type1,5.905879425260039,FD,6
8227,15.85,Low Fat,0.07867708,Canned,37.8506,Medium,Tier 1,Supermarket Type1,5.836433396446681,FD,14
8228,18.6,Low Fat,0.015769693,Snack Foods,152.1366,Small,Tier 1,Supermarket Type1,7.503641939059234,FD,16
8229,16.7,Low Fat,0.102633047,Canned,180.8292,Small,Tier 2,Supermarket Type1,8.151089594241189,FD,6
8230,10.195,Low Fat,0.04217956,Snack Foods,44.2428,Small,Tier 2,Supermarket Type1,6.556898803449431,FD,6
8231,6.965,Low Fat,0.028710065,Household,158.1604,Small,Tier 2,Supermarket Type1,7.899089214116465,NC,6
8232,19.2,Regular,0.085082648,Canned,153.5314,Medium,Tier 1,Supermarket Type1,7.683790162529667,FD,14
8233,6.78,Regular,0.140163038,Baking Goods,94.212,Small,Tier 1,Supermarket Type1,6.933746560132455,FD,16
8234,6.785,Regular,0.042153502,Meat,44.0112,Medium,Tier 3,Supermarket Type2,5.834487877931661,FD,4
8235,19.1,Low Fat,0.15385153,Others,185.1608,Medium,Tier 3,Grocery Store,6.314059509660296,NC,15
8236,12.89,Low Fat,0.061753511,Canned,253.3014,Medium,Tier 1,Grocery Store,6.236375069640747,FD,28
8237,15.6,Low Fat,0.042179884,Snack Foods,174.7054,Medium,Tier 3,Grocery Store,5.171082679427247,FD,15
8238,16.35,Low Fat,0.029420857,Household,256.9646,High,Tier 3,Supermarket Type1,8.442246085749986,NC,26
8239,13.65,Low Fat,0.066657791,Frozen Foods,32.6558,Medium,Tier 3,Grocery Store,4.2328245237906135,FD,15
8240,7.155,Regular,0.168154574,Breads,33.7874,Small,Tier 2,Supermarket Type1,6.783534691682954,FD,9
8241,10.8,Low Fat,0.097805615,Hard Drinks,73.938,Medium,Tier 3,Grocery Store,4.307276148459894,DR,15
8242,13.5,Low Fat,0.06082246,Baking Goods,85.154,Small,Tier 2,Supermarket Type1,6.408327782390734,FD,6
8243,9.195,Low Fat,0.107870997,Snack Foods,181.2634,Small,Tier 2,Supermarket Type1,7.768078313714118,FD,9
8244,6.825,Low Fat,0.059940022,Health and Hygiene,262.4226,Medium,Tier 1,Supermarket Type1,8.285472713197747,NC,14
8245,16.2,Low Fat,0.035967107,Fruits and Vegetables,260.3278,Medium,Tier 1,Supermarket Type1,8.92936988635318,FD,14
8246,20.85,Low Fat,0.032442388,Baking Goods,178.366,Small,Tier 2,Supermarket Type1,8.449966473646924,FD,9
8247,7.785,Regular,0.053930934,Fruits and Vegetables,106.4964,High,Tier 3,Supermarket Type1,7.364512814810809,FD,26
8248,9.8,Regular,0.045358609,Baking Goods,36.1874,Small,Tier 2,Supermarket Type1,6.050791385991855,FD,11
8249,12.91,Low Fat,0.119698523,Others,143.047,Medium,Tier 3,Supermarket Type3,8.183027293150895,NC,28
8250,12.89,Regular,0.150238656,Fruits and Vegetables,229.3694,Medium,Tier 1,Grocery Store,5.435333804341867,FD,28
8251,12.91,Low Fat,0.049478259,Fruits and Vegetables,245.4144,Medium,Tier 3,Supermarket Type3,8.209639241270523,FD,28
8252,10.5,Regular,0.010998932,Snack Foods,164.3842,Medium,Tier 1,Supermarket Type1,7.50913042311991,FD,14
8253,8.88,Low Fat,0.053930934,Hard Drinks,154.0682,Medium,Tier 3,Supermarket Type2,7.9717401664025935,DR,4
8254,16.0,Low Fat,0.08989642,Dairy,143.4154,High,Tier 3,Supermarket Type1,7.59408708756626,FD,26
8255,16.2,Low Fat,0.063385859,Canned,98.17,Small,Tier 2,Supermarket Type1,7.900076989989181,FD,6
8256,11.15,Regular,0.086281593,Snack Foods,170.579,Medium,Tier 3,Supermarket Type2,7.214675113341325,FD,4
8257,16.2,Regular,0.128315409,Frozen Foods,178.137,High,Tier 3,Supermarket Type1,8.264263917115919,FD,26
8258,14.35,Low Fat,0.017108186,Health and Hygiene,110.3228,Medium,Tier 3,Supermarket Type2,6.316467693001039,NC,4
8259,7.72,Low Fat,0.051970838,Fruits and Vegetables,79.7986,Small,Tier 2,Supermarket Type1,7.757033177798801,FD,9
8260,10.695,Low Fat,0.053930934,Frozen Foods,60.5904,Small,Tier 2,Supermarket Type1,6.0189162766612645,FD,6
8261,13.35,Regular,0.024482433,Canned,205.7638,Medium,Tier 3,Grocery Store,6.433247762445801,FD,15
8262,16.1,Regular,0.047792845,Frozen Foods,126.1362,Small,Tier 2,Supermarket Type1,8.093383200186377,FD,9
8263,12.91,Low Fat,0.023339367,Fruits and Vegetables,94.8778,Medium,Tier 3,Supermarket Type3,8.30344174586963,FD,28
8264,13.6,Low Fat,0.009991273,Household,175.537,Small,Tier 2,Supermarket Type1,8.217756166093373,NC,9
8265,20.6,Low Fat,0.045675104,Health and Hygiene,150.9392,Small,Tier 2,Supermarket Type1,8.300965271900546,NC,6
8266,11.65,Low Fat,0.173904193,Dairy,52.3298,High,Tier 3,Supermarket Type1,5.600822778427368,FD,26
8267,9.285,Regular,0.021039273,Snack Foods,160.0578,Medium,Tier 1,Supermarket Type1,7.851009136562741,FD,14
8268,10.3,Low Fat,0.027426689,Fruits and Vegetables,97.3042,Medium,Tier 3,Supermarket Type2,6.544529496505791,FD,4
8269,7.22,Regular,0.064141866,Baking Goods,61.251,Medium,Tier 3,Grocery Store,4.848132050749962,FD,15
8270,20.85,Low Fat,0.037556341,Frozen Foods,195.3478,Medium,Tier 3,Supermarket Type2,7.569658408065413,FD,4
8271,12.91,Regular,0.057835325,Snack Foods,57.5562,Medium,Tier 3,Supermarket Type3,7.8434629167126975,FD,28
8272,8.84,Regular,0.076995176,Frozen Foods,112.0228,Small,Tier 2,Supermarket Type1,7.103939306202561,FD,6
8273,12.89,Low Fat,0.297312685,Canned,185.4266,Medium,Tier 1,Grocery Store,5.9131061701527265,FD,28
8274,12.91,Low Fat,0.104348025,Snack Foods,156.263,Medium,Tier 3,Supermarket Type3,8.487012914099058,FD,28
8275,16.35,Low Fat,0.016989991,Household,98.541,Small,Tier 2,Supermarket Type1,6.65070327941674,NC,9
8276,8.575,Low Fat,0.023885957,Soft Drinks,106.628,Small,Tier 1,Supermarket Type1,6.866674917754745,DR,16
8277,20.5,Low Fat,0.032954044,Household,39.3822,Small,Tier 2,Supermarket Type1,5.753390082405351,NC,6
8278,9.695,Regular,0.047429578,Frozen Foods,245.8144,Small,Tier 1,Supermarket Type1,8.140665799511725,FD,16
8279,8.38,Regular,0.047152554,Baking Goods,110.157,Small,Tier 2,Supermarket Type1,8.066789188471217,FD,6
8280,17.75,Regular,0.157470693,Dairy,239.1538,Medium,Tier 3,Supermarket Type2,8.372714876420433,FD,4
8281,13.5,Regular,0.125274674,Snack Foods,262.191,Small,Tier 1,Supermarket Type1,7.7697667893377735,FD,16
8282,12.91,Low Fat,0.053038775,Frozen Foods,59.5904,Medium,Tier 3,Supermarket Type3,7.403384743766804,FD,28
8283,14.3,Regular,0.065339802,Fruits and Vegetables,89.1856,Small,Tier 2,Supermarket Type1,7.521100089651774,FD,11
8284,8.3,Regular,0.05046718,Baking Goods,97.6384,Medium,Tier 3,Grocery Store,5.288654834276883,FD,15
8285,6.055,Low Fat,0.053930934,Fruits and Vegetables,162.3578,Small,Tier 2,Supermarket Type1,7.381239095345404,FD,9
8286,20.7,Low Fat,0.039306822,Household,150.7366,Medium,Tier 1,Supermarket Type1,8.109527223191218,NC,14
8287,15.85,Regular,0.110254143,Frozen Foods,37.3506,Small,Tier 2,Supermarket Type1,5.836433396446681,FD,11
8288,12.89,Regular,0.037569401,Fruits and Vegetables,120.7098,Medium,Tier 1,Grocery Store,5.893105574454299,FD,28
8289,12.3,Low Fat,0.069852615,Soft Drinks,107.4938,Small,Tier 2,Supermarket Type1,7.766104815428644,DR,6
8290,19.1,Low Fat,0.067676056,Household,40.8796,Small,Tier 2,Supermarket Type1,5.920281063696098,NC,6
8291,8.27,Regular,0.149895348,Snack Foods,152.0708,Medium,Tier 3,Grocery Store,6.114594153238572,FD,15
8292,12.89,Regular,0.209162936,Fruits and Vegetables,179.1976,Medium,Tier 1,Grocery Store,6.299487337353399,FD,28
8293,9.1,Low Fat,0.080277707,Household,47.2718,Small,Tier 2,Supermarket Type1,6.747460227774114,NC,9
8294,17.2,Low Fat,0.156935553,Meat,160.6578,Medium,Tier 3,Supermarket Type2,7.563456841974008,FD,4
8295,13.15,Low Fat,0.044011225,Snack Foods,181.295,Small,Tier 2,Supermarket Type1,8.301295822991001,FD,6
8296,15.7,Regular,0.031685529,Fruits and Vegetables,63.1536,Medium,Tier 3,Grocery Store,4.816299453963818,FD,15
8297,18.35,Low Fat,0.015291576,Hard Drinks,106.1938,High,Tier 3,Supermarket Type1,7.383310345446207,DR,26
8298,16.5,Regular,0.068112874,Canned,104.599,Small,Tier 2,Supermarket Type1,7.969209685397565,FD,9
8299,12.1,Low Fat,0.020600553,Snack Foods,147.5734,Medium,Tier 1,Supermarket Type1,8.13619282603564,FD,14
8300,7.51,Low Fat,0.10423592,Snack Foods,111.7544,Medium,Tier 3,Supermarket Type2,7.808646768813461,FD,4
8301,12.91,Low Fat,0.081614376,Frozen Foods,214.7534,Medium,Tier 3,Supermarket Type3,8.666895443070457,FD,28
8302,12.5,Regular,0.082215187,Fruits and Vegetables,91.4488,Small,Tier 2,Supermarket Type1,6.99171547250884,FD,6
8303,8.06,Low Fat,0.021372636,Breakfast,231.7326,Small,Tier 2,Supermarket Type1,8.57824121535005,FD,9
8304,6.055,Low Fat,0.025460232,Fruits and Vegetables,160.892,Small,Tier 2,Supermarket Type1,7.559300994647043,FD,11
8305,12.91,Regular,0.029510313,Fruits and Vegetables,141.9838,Medium,Tier 3,Supermarket Type3,8.379308979002218,FD,28
8306,14.3,Low Fat,0.122761775,Dairy,124.373,Medium,Tier 1,Supermarket Type1,7.647280669668504,FD,14
8307,20.2,Low Fat,0.066065799,Household,61.351,Small,Tier 2,Supermarket Type1,7.0923816775863635,NC,11
8308,18.6,Low Fat,0.039454924,Frozen Foods,244.0802,Medium,Tier 3,Supermarket Type2,8.069293101122359,FD,4
8309,6.69,Regular,0.036910398,Meat,175.037,Small,Tier 1,Supermarket Type1,7.658342722547712,FD,16
8310,19.35,Regular,0.053930934,Meat,169.0816,High,Tier 3,Supermarket Type1,8.167469346797978,FD,26
8311,17.75,Low Fat,0.055159054,Fruits and Vegetables,145.6444,Medium,Tier 1,Supermarket Type1,7.811347646816265,FD,14
8312,16.1,Low Fat,0.034300475,Fruits and Vegetables,253.2356,Small,Tier 2,Supermarket Type1,8.674319804472653,FD,9
8313,12.5,Low Fat,0.112399145,Canned,120.444,Medium,Tier 1,Supermarket Type1,7.271792653591673,FD,14
8314,5.785,Regular,0.040523265,Snack Foods,177.866,Medium,Tier 3,Supermarket Type2,8.487698879095174,FD,4
8315,14.8,Low Fat,0.019559746,Health and Hygiene,193.7794,Medium,Tier 3,Supermarket Type2,7.981798539089721,NC,4
8316,7.75,Low Fat,0.043483398,Baking Goods,94.3436,Small,Tier 2,Supermarket Type1,7.768359924374989,FD,6
8317,18.6,Low Fat,0.152366659,Breakfast,98.5358,Small,Tier 2,Supermarket Type1,7.176228079067879,FD,11
8318,6.965,Low Fat,0.047784475,Household,158.8604,Medium,Tier 3,Grocery Store,5.761802295156657,NC,15
8319,16.7,Low Fat,0.026598474,Household,245.8776,High,Tier 3,Supermarket Type1,8.34557871669077,NC,26
8320,12.91,Low Fat,0.039300964,Snack Foods,99.5042,Medium,Tier 3,Supermarket Type3,7.542149728394621,FD,28
8321,13.35,Low Fat,0.091348964,Snack Foods,150.3708,Medium,Tier 1,Supermarket Type1,8.38129401494555,FD,14
8322,21.1,Low Fat,0.010602292,Household,235.3958,Small,Tier 1,Supermarket Type1,8.093383200186377,NC,16
8323,12.3,Low Fat,0.053930934,Snack Foods,116.4834,Medium,Tier 3,Supermarket Type2,7.519656828646429,FD,4
8324,7.97,Low Fat,0.021579162,Seafood,105.9596,Small,Tier 2,Supermarket Type1,7.62575720532962,FD,11
8325,14.15,Low Fat,0.03593692,Soft Drinks,41.0138,Small,Tier 2,Supermarket Type1,6.649841954369322,DR,9
8326,9.8,Low Fat,0.09046564,Others,193.6478,Small,Tier 1,Supermarket Type1,8.039468567858984,NC,16
8327,12.91,Regular,0.053930934,Baking Goods,75.9328,Medium,Tier 3,Supermarket Type3,8.010717824878423,FD,28
8328,19.85,Low Fat,0.054245722,Seafood,196.0768,Medium,Tier 3,Supermarket Type2,8.615979214381834,FD,4
8329,12.91,Low Fat,0.041621987,Household,253.6014,Medium,Tier 3,Supermarket Type3,8.799516390721921,NC,28
8330,8.21,Low Fat,0.044888397,Dairy,87.3198,High,Tier 3,Supermarket Type1,6.41597807660191,FD,26
8331,20.25,Regular,0.018805105,Fruits and Vegetables,220.6772,Small,Tier 1,Supermarket Type1,7.707409717439623,FD,16
8332,15.0,Low Fat,0.049279392,Soft Drinks,65.7168,Medium,Tier 3,Supermarket Type2,6.356543676738191,DR,4
8333,15.6,Low Fat,0.116815953,Frozen Foods,75.567,High,Tier 3,Supermarket Type1,7.429802108865432,FD,26
8334,13.15,Low Fat,0.020698674,Breads,86.3566,High,Tier 3,Supermarket Type1,7.003279799450224,FD,26
8335,10.6,Regular,0.033103556,Breakfast,48.9008,Medium,Tier 1,Supermarket Type1,6.564435330204743,FD,14
8336,11.1,Regular,0.090008963,Fruits and Vegetables,164.0526,Medium,Tier 3,Grocery Store,5.108684748961584,FD,15
8337,12.89,Low Fat,0.116750407,Household,195.2478,Medium,Tier 1,Grocery Store,5.271705388153033,NC,28
8338,15.25,Low Fat,0.061184804,Household,132.0968,Small,Tier 1,Supermarket Type1,8.272801488538876,NC,16
8339,19.25,Regular,0.027190917,Meat,194.811,Medium,Tier 3,Supermarket Type2,7.678567419535856,FD,4
8340,7.39,Low Fat,0.120467994,Others,145.147,Medium,Tier 1,Supermarket Type1,8.574978775210655,NC,14
8341,10.3,Regular,0.011189235,Snack Foods,86.654,Small,Tier 2,Supermarket Type1,7.7933855460072765,FD,6
8342,17.5,Low Fat,0.013714183,Frozen Foods,259.2304,Small,Tier 2,Supermarket Type1,7.952486506828817,FD,6
8343,12.89,Regular,0.053930934,Fruits and Vegetables,234.7958,Medium,Tier 1,Grocery Store,6.149304698172492,FD,28
8344,10.3,Low Fat,0.078728915,Baking Goods,178.437,Small,Tier 2,Supermarket Type1,7.945906765747931,FD,9
8345,12.89,Regular,0.26639671,Frozen Foods,215.6218,Medium,Tier 1,Grocery Store,6.464845902907188,FD,28
8346,7.85,Low Fat,0.163902159,Hard Drinks,143.3444,Small,Tier 2,Supermarket Type1,7.376250521183908,DR,6
8347,10.0,Low Fat,0.067312613,Snack Foods,234.359,Medium,Tier 1,Supermarket Type1,8.030626590319134,FD,14
8348,7.22,Regular,0.03832122,Baking Goods,61.851,Small,Tier 1,Supermarket Type1,6.7132757122037665,FD,16
8349,12.91,Low Fat,0.016653022,Meat,139.518,Medium,Tier 3,Supermarket Type3,7.985204535422753,FD,28
8350,10.0,Low Fat,0.021421289,Household,248.375,Small,Tier 2,Supermarket Type1,8.887594003157519,NC,9
8351,12.91,Low Fat,0.102941345,Household,171.2448,Medium,Tier 3,Supermarket Type3,8.434465629411417,NC,28
